"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g13733","g13733",-8.5458673101371,2.67984280358923,-8.09811727135913,6.68695454712872e-09,1.3881409088364e-07
"g17806","g17806",-2.419667798158,2.94797843881187,-8.08599483612263,6.81950814073319e-09,1.41378506732422e-07
"g19514","g19514",2.62745766531269,6.78845636481973,8.08107244272992,6.8987212483182e-09,1.42831780878324e-07
"g4381","g4381",-4.19661494876865,0.106233785601538,-8.0798733304741,6.91840337985243e-09,1.42880103047492e-07
"g13736","g13736",-1.59481807583182,9.16703004567119,-8.07980386352667,6.91928783341074e-09,1.42880103047492e-07
"g18488","g18488",-7.0357350833108,2.363894777411,-8.07687112060317,6.9878930282059e-09,1.44106904514567e-07
"g7993","g7993",2.98098807724898,3.37671878688139,8.07361916513746,7.02046126833213e-09,1.44588291009947e-07
"g20246","g20246",2.54064794246466,4.88584252787065,8.06897569380117,7.09741393557431e-09,1.45981323638132e-07
"g21039","g21039",3.54494195419344,4.41297352712311,8.0679513657967,7.11453423517492e-09,1.46141671124373e-07
"g5277","g5277",-2.43490926245659,3.89775776512729,-8.06577751392123,7.15091782571958e-09,1.46675599369446e-07
"g8648","g8648",-2.07174142560586,7.17887731234396,-8.06528201337973,7.15924414710817e-09,1.46675599369446e-07
"g17074","g17074",3.73064480789242,1.51599588604706,8.05562588303616,7.32356175458918e-09,1.49607169372213e-07
"g14964","g14964",2.65053617419649,2.84800745201643,8.05557322391804,7.32440797471323e-09,1.49607169372213e-07
"g20409","g20409",3.56959921745561,5.80542492070167,8.055193978375,7.33097084654241e-09,1.49607169372213e-07
"g15357","g15357",-1.75663612737702,7.27608403337983,-8.05146509492005,7.39546417008012e-09,1.50727061037277e-07
"g13197","g13197",-2.02940191820477,6.36210020138491,-8.04866583340394,7.44428564076590e-09,1.51525050451589e-07
"g17252","g17252",5.23837233168514,-1.35568656055295,8.04233312456186,7.55849824449027e-09,1.53650250305961e-07
"g18003","g18003",3.43327363402078,3.42662303185187,8.03213695876083,7.73938724242788e-09,1.57123596179498e-07
"g21198","g21198",4.3055469332833,4.02447425683132,8.0313256201607,7.75453009492089e-09,1.57227361161313e-07
"g11027","g11027",-5.1562288500798,3.62716021007936,-8.02408623773906,7.88972791861937e-09,1.59761893628581e-07
"g13233","g13233",2.66752715665866,6.95535436877214,8.02220297973465,7.92244906870476e-09,1.60217476456529e-07
"g6110","g6110",-1.87468235750737,5.79053498959986,-8.02005477786074,7.96261948343949e-09,1.60796893411421e-07
"g4995","g4995",3.43522398195853,2.0253518860781,8.01957613682575,7.97161910168279e-09,1.60796893411421e-07
"g18734","g18734",2.3497998370026,5.60028165482129,8.01793845424291,8.00239794588126e-09,1.61210260932901e-07
"g231","g231",-2.03990495145965,3.15312375821957,-8.01711227038315,8.01798205680538e-09,1.61316858506176e-07
"g3792","g3792",3.00189780833699,2.7425494452156,8.01565626679195,8.04552432146275e-09,1.61663464987546e-07
"g8524","g8524",-8.59978730988024,1.24997030558827,-8.01040210422762,8.22177634916923e-09,1.64993470832944e-07
"g5083","g5083",2.59079190708478,5.04046060450601,8.00464101268252,8.25703546756473e-09,1.65489152024478e-07
"g11114","g11114",-5.55157256202523,2.95101410242019,-8.00246208681515,8.30419618018158e-09,1.66221796592575e-07
"g22631","g22631",3.37266611575513,2.74734240696605,7.99896783962844,8.36819994403899e-09,1.67289282809851e-07
"g5958","g5958",3.07109067881582,0.709038613714718,7.9932243213098,8.48227367804329e-09,1.69193181620835e-07
"g9429","g9429",3.28470070607052,-2.49964840024461,7.99308702838976,8.48502780284414e-09,1.69193181620835e-07
"g5678","g5678",3.30480395896631,1.91633077617857,7.98824352521779,8.58250763925365e-09,1.70919494574361e-07
"g10052","g10052",-4.31609243609565,0.289235987314235,-7.98109719311003,8.7288602686158e-09,1.73394474238374e-07
"g13432","g13432",-3.03986144883981,5.76565321176868,-7.9809821495272,8.73079031623844e-09,1.73394474238374e-07
"g11605","g11605",4.08517976698915,4.76511601339972,7.98054781019708,8.73997541302341e-09,1.73394474238374e-07
"g8678","g8678",-2.36350202507517,4.74632544397861,-7.97875867552707,8.77671751405954e-09,1.73588925874876e-07
"g11575","g11575",1.81320045917422,4.2851106094371,7.97847457315119,8.7826040078098e-09,1.73588925874876e-07
"g549","g549",-2.81411082417894,2.95657575908544,-7.97845532343442,8.78300377839449e-09,1.73588925874876e-07
"g3741","g3741",3.43392191679278,2.54239857542878,7.97587132948627,8.83675444024655e-09,1.74431300178821e-07
"g746","g746",-8.14646829082171,2.77559425579556,-7.9759274453167,8.89872074989318e-09,1.75433522406385e-07
"g6422","g6422",2.54476991516179,6.64871320027016,7.97223248739347,8.91296294718741e-09,1.75448433161128e-07
"g1272","g1272",4.80837252161385,4.51383095953464,7.97187607095654,8.92186570723023e-09,1.75448433161128e-07
"g3264","g3264",2.95427881977979,1.12600350842734,7.96728186143194,9.01776028153414e-09,1.77111976055745e-07
"g10089","g10089",-3.26331601772898,3.86304492808194,-7.96230546563407,9.12438175348537e-09,1.78792096454927e-07
"g21498","g21498",-2.35179044223492,4.14042693169674,-7.9622243100026,9.12611989816508e-09,1.78792096454927e-07
"g22038","g22038",-4.22012034528185,-0.585304012314312,-7.95665262633649,9.24740966522715e-09,1.80942136932715e-07
"g10725","g10725",3.43406139560118,0.703461780225132,7.95573983776118,9.26703195903723e-09,1.81077213677753e-07
"g5707","g5707",1.86397363354474,5.13487569879889,7.95526458219743,9.27741993129813e-09,1.81077213677753e-07
"g14386","g14386",-1.73661093109188,5.40944634692028,-7.95325999079042,9.3214729330172e-09,1.81710752834799e-07
"g17864","g17864",4.01394162562762,3.28883298561877,7.94732282135369,9.45341845475689e-09,1.8405394713218e-07
"g10780","g10780",2.99343463068849,2.72408188571798,7.93695479014886,9.68784831991873e-09,1.88384177069586e-07
"g17151","g17151",-2.68866550955256,8.52295599078366,-7.93600555747837,9.70962344419752e-09,1.88462765872852e-07
"g3260","g3260",2.68881807066278,3.11876310570513,7.9357306769621,9.71593918364475e-09,1.88462765872852e-07
"g5722","g5722",4.50229924487433,5.70532973238018,7.93498954021647,9.73378629294048e-09,1.88575565598586e-07
"g2070","g2070",-8.03678231290561,1.81169575645993,-7.93669725082435,9.75898084051462e-09,1.88830255201711e-07
"g18432","g18432",-2.37234214079393,2.82529085473523,-7.92695188834465,9.91986990232828e-09,1.91706684314662e-07
"g1931","g1931",4.1500139756172,2.16104772317471,7.92404747242097,9.98863309264499e-09,1.92797840469243e-07
"g17530","g17530",2.52840162644248,3.97392682644463,7.92244526038286,1.00262552541639e-08,1.93285976135929e-07
"g9891","g9891",-4.38281910873314,-1.45641173561359,-7.92123821516945,1.00555689375976e-08,1.93612938524529e-07
"g3169","g3169",-2.16844443360919,1.59187163551612,-7.91344064358998,1.02423329354362e-08,1.9696697435226e-07
"g19701","g19701",5.98563296943734,7.60584559602494,7.91327942732562,1.02569700184004e-08,1.97006729287243e-07
"g15678","g15678",-5.55097591638691,-0.224036988234335,-7.91247835898682,1.02716643359519e-08,1.97047484868267e-07
"g19709","g19709",6.27663246306775,6.40858927218026,7.90979532849979,1.03464527956846e-08,1.98239553382353e-07
"g11744","g11744",4.01133637421627,7.11602374874747,7.89963309579482,1.05832000087618e-08,2.02528075381348e-07
"g23066","g23066",3.81740691124774,0.436206554674465,7.89198090645596,1.07768404913433e-08,2.05982220757102e-07
"g7391","g7391",-2.24214123191864,5.7774217532408,-7.88770876081911,1.08864523316029e-08,2.07823833609272e-07
"g2989","g2989",2.41249498999203,4.01326971684284,7.88076933510013,1.10671556911542e-08,2.11016461249951e-07
"g21045","g21045",3.22691475847613,3.64298815144719,7.86780544728763,1.14130159259276e-08,2.17346535367027e-07
"g18918","g18918",4.6169272819355,0.527768498762973,7.86688817498359,1.14391464708924e-08,2.17579784755214e-07
"g5705","g5705",3.49164720986086,-0.549797034942463,7.86126584474266,1.15916847114845e-08,2.20213908464359e-07
"g20177","g20177",4.33510626828402,1.69944331402925,7.86004068188126,1.16260841273233e-08,2.20600020009126e-07
"g8643","g8643",-5.35417520173757,1.37201490503149,-7.85434196606721,1.17890845396072e-08,2.23283553652168e-07
"g6848","g6848",2.80289416623238,2.02925576723353,7.85390989345568,1.17960047485481e-08,2.23283553652168e-07
"g10627","g10627",-1.60360773245014,5.91200902541408,-7.8515355808916,1.18627502557857e-08,2.24276097417284e-07
"g269","g269",2.96838431502174,4.82120654216654,7.84793595214172,1.19646838283479e-08,2.25930710411682e-07
"g22755","g22755",-1.49109670009908,6.74886223656523,-7.84253188487401,1.2119392574239e-08,2.28576702546387e-07
"g9821","g9821",4.0874855674225,3.47572037421602,7.84142741596605,1.21516175147793e-08,2.28909015996557e-07
"g14313","g14313",2.05443804765596,3.18298684600588,7.83566712199501,1.23188782245045e-08,2.31781246593827e-07
"g2991","g2991",2.85478571132617,1.47618604211555,7.83301255439637,1.23969177344796e-08,2.32969894067745e-07
"g2338","g2338",3.11706124831881,1.13424877393304,7.82745339106411,1.2561992874913e-08,2.3578935847726e-07
"g18491","g18491",4.97584742130793,0.277457560671269,7.82597646831616,1.26091431089527e-08,2.36391267878727e-07
"g18518","g18518",-5.93688525784782,3.58000794724766,-7.82313724572703,1.27046331962324e-08,2.37727603036251e-07
"g17878","g17878",-5.36898928880516,1.57410780717047,-7.82269844754933,1.27107593533069e-08,2.37727603036251e-07
"g10157","g10157",4.08833772874381,0.78387026125575,7.81647523723949,1.28949790498606e-08,2.40885585993403e-07
"g20820","g20820",2.5985527183866,5.21923542212504,7.81425101296402,1.29630764535243e-08,2.4181388475146e-07
"g16055","g16055",-3.14868942869188,7.29701738854776,-7.81384812509354,1.2975529705607e-08,2.4181388475146e-07
"g17463","g17463",2.56676177809429,4.98764219486457,7.81047799772852,1.30800913222933e-08,2.4347300628777e-07
"g18573","g18573",-5.48213970063082,0.0236214794766851,-7.80993009390676,1.31043334965867e-08,2.43634897855283e-07
"g2769","g2769",3.54495732600262,2.01234554666985,7.8075749607241,1.31709215225527e-08,2.44582764245224e-07
"g18736","g18736",3.33352859752876,1.42679166208093,7.80602862644861,1.32194966756721e-08,2.4519428567788e-07
"g15082","g15082",3.4606254383556,1.77477044929085,7.80279304508796,1.33218269154591e-08,2.46800228423157e-07
"g8990","g8990",-1.84402833018755,5.72444760341798,-7.79983067576119,1.34161650275019e-08,2.48254491707245e-07
"g17340","g17340",3.42143740909436,5.08031822630827,7.79584557564491,1.35442498610045e-08,2.50329042537175e-07
"g15668","g15668",-5.31849986971885,1.59195826566364,-7.79284595392458,1.36472400513529e-08,2.51922660751521e-07
"g21783","g21783",-6.7441693197378,2.65824276304894,-7.79291844905799,1.36733241633641e-08,2.51922660751521e-07
"g4398","g4398",4.29160308916715,0.307799012671867,7.79172341156141,1.36786948446082e-08,2.51922660751521e-07
"g13757","g13757",1.86700064634142,6.55461293803812,7.77936335950182,1.40872281899404e-08,2.59142168334432e-07
"g22649","g22649",3.52918998236973,0.705699840304783,7.76374064485289,1.46225542644106e-08,2.68674434919234e-07
"g6717","g6717",2.93775768592595,2.72009114106742,7.75988219360994,1.47578634275942e-08,2.70843083724455e-07
"g14962","g14962",3.84770172646536,2.00613755761161,7.75918596220336,1.47826372946063e-08,2.70980437799257e-07
"g10006","g10006",-8.60246812377409,1.46646681414049,-7.75908415682494,1.49344310046261e-08,2.73418050389692e-07
"g22446","g22446",-2.40559287181715,3.51408439252331,-7.75445324942677,1.49505052755673e-08,2.73418050389692e-07
"g14959","g14959",3.04094192514531,5.91764844748563,7.752123697578,1.50339622688264e-08,2.74623881864005e-07
"g13819","g13819",4.06863734158984,-1.00510701718508,7.74904969931323,1.51452431153032e-08,2.76334569669555e-07
"g17985","g17985",-1.60510126171906,6.66568192355919,-7.74709474633005,1.52157340079455e-08,2.77297905937825e-07
"g20342","g20342",-6.87416835040196,2.30006222087456,-7.74493666878976,1.53385888051653e-08,2.79212197843618e-07
"g5142","g5142",2.84251197025987,5.71928856175824,7.74229739427246,1.53912378520552e-08,2.7984555783673e-07
"g8820","g8820",-2.00836367058967,3.92909334901218,-7.74094838438182,1.54409588046958e-08,2.80269482147687e-07
"g7619","g7619",-3.06436973638822,2.35427915314426,-7.74069517076272,1.54503179082244e-08,2.80269482147687e-07
"g13108","g13108",-2.57718439409643,5.31376208084354,-7.73798686578351,1.55506941223366e-08,2.81764195351886e-07
"g17637","g17637",2.9750885578397,3.56192208357778,7.73542749763095,1.56461747514755e-08,2.83166855519487e-07
"g5421","g5421",-2.6680995066905,1.89828769747756,-7.73488893227654,1.56663378973919e-08,2.8320474494328e-07
"g6827","g6827",-6.47795288848579,-0.429277657249735,-7.72999290211079,1.58821105209741e-08,2.86498310476987e-07
"g8939","g8939",2.84204633982266,4.30464123634577,7.72909230872273,1.5885091035826e-08,2.86498310476987e-07
"g12765","g12765",4.0571447504504,-1.75585638153952,7.72790324115039,1.5930798295606e-08,2.86992415732222e-07
"g18571","g18571",-6.33792639757184,-0.454796450678836,-7.7274478046466,1.59747777903967e-08,2.87454296565887e-07
"g19116","g19116",2.37049355484196,6.43288331439687,7.72038375229958,1.62196184287644e-08,2.9152532068122e-07
"g17076","g17076",3.80487510901207,0.603850851458959,7.71738350822633,1.63367407575701e-08,2.93259514101286e-07
"g9442","g9442",-4.79266071888335,1.09819652265574,-7.71702068698798,1.63535261484415e-08,2.93259514101286e-07
"g15697","g15697",-5.69522411952497,-2.44366764831983,-7.71576646545795,1.64125858997205e-08,2.93982238635793e-07
"g21906","g21906",3.33102070882294,4.75938829073415,7.71373717768375,1.64798130437789e-08,2.9484944045108e-07
"g10821","g10821",-6.27224234197496,1.25569235504141,-7.70567541832903,1.6827806287117e-08,3.00732278150496e-07
"g16252","g16252",-6.98804603752007,1.57889941925088,-7.70569123470335,1.68549459809528e-08,3.00874223644047e-07
"g8636","g8636",-2.95664440939948,1.94259999233303,-7.70345781929742,1.68905748974992e-08,3.01158046591939e-07
"g10796","g10796",2.57546175976467,3.89635633023567,7.70299585525299,1.69092758885284e-08,3.01158046591939e-07
"g16071","g16071",-5.95850516397207,2.47253469610788,-7.69675499314921,1.71829711104709e-08,3.05685251094678e-07
"g17750","g17750",-6.19806050931862,0.593318574221085,-7.6813913843353,1.78344404541386e-08,3.16915176006478e-07
"g2838","g2838",2.67992710417245,1.62811418342361,7.67857293368628,1.79289529178852e-08,3.18233838144977e-07
"g10241","g10241",-5.04756762771971,-3.36417316911611,-7.67153452921975,1.8239511266531e-08,3.23379932217579e-07
"g14535","g14535",2.61735358026572,4.48243560636735,7.66997409655316,1.83027469406068e-08,3.2399354348009e-07
"g17571","g17571",-1.92882842882085,4.48826969685643,-7.66968469017994,1.83154647816857e-08,3.2399354348009e-07
"g7292","g7292",-2.61272649163601,3.95744983985801,-7.6681134610795,1.838467254837e-08,3.24851153157387e-07
"g4008","g4008",-2.9033005535382,3.36949176873494,-7.66230205970009,1.86429801359736e-08,3.29044400530534e-07
"g5723","g5723",3.16314740582624,5.12256902344659,7.65369456354556,1.90324142727032e-08,3.35539965012461e-07
"g22944","g22944",6.34638631075631,-1.40717083229067,7.65102463894919,1.9188658795727e-08,3.37914437421831e-07
"g5036","g5036",4.86429995783804,1.10367650659106,7.64507502488279,1.94346704836145e-08,3.41862615588878e-07
"g1589","g1589",-8.15279869538211,1.25905500578541,-7.64568439892936,1.95560580038401e-08,3.43612216473303e-07
"g21949","g21949",2.11499185936879,2.75785622496264,7.63719517498671,1.98022784990642e-08,3.47548836411907e-07
"g20968","g20968",-1.67246185958764,7.27893166369128,-7.63669712278855,1.98260070545853e-08,3.47576072222053e-07
"g5706","g5706",2.58764026772002,3.83313527682937,7.63214385205946,2.0044289829043e-08,3.51010228481108e-07
"g10776","g10776",2.31674283419137,3.22955046908002,7.62673542114299,2.03067633245269e-08,3.55209711590748e-07
"g7648","g7648",3.77965444501449,0.821532250770966,7.61934461417293,2.06713933753297e-08,3.61184780793247e-07
"g4851","g4851",-8.45121024176328,3.06073263947994,-7.61588428826654,2.10440807307957e-08,3.67287168478575e-07
"g10795","g10795",4.05183096308117,-0.346635578303922,7.60586977148645,2.13533883928502e-08,3.72271030346097e-07
"g21131","g21131",-6.8474263343564,0.0133920831385831,-7.60139011611763,2.16484542000347e-08,3.76995802974605e-07
"g13209","g13209",-2.44000836943526,1.34068554980976,-7.59854199715745,2.17330217304687e-08,3.78048445706588e-07
"g12447","g12447",2.45858400186857,3.51683201774265,7.59783809392344,2.17699129985216e-08,3.78270339718213e-07
"g2895","g2895",-4.06972193714539,0.103761264849939,-7.59583558173939,2.18759066480762e-08,3.7969112391506e-07
"g7873","g7873",-6.05463474219686,0.87537174594788,-7.59110662301685,2.21545933347553e-08,3.84102811211969e-07
"g7121","g7121",-1.83743114259676,4.83464719947515,-7.58655138248132,2.23702642656844e-08,3.87413427443173e-07
"g11367","g11367",-3.05822818032683,1.21221607006345,-7.58345998958591,2.25376441742266e-08,3.89881343424562e-07
"g1243","g1243",-1.83266230587028,4.57179548957723,-7.57465599041007,2.3021327994514e-08,3.97809563018763e-07
"g18497","g18497",-7.33874711314151,-0.318101093211777,-7.57388284309736,2.31694528057829e-08,3.99928231084841e-07
"g6444","g6444",1.80344035991802,5.3639735246658,7.56871601428166,2.33536554969152e-08,4.02664293292797e-07
"g13190","g13190",4.38635193222616,-0.169895568396101,7.56813330637244,2.33882688386885e-08,4.02817953306335e-07
"g23508","g23508",3.06110944735335,-1.63358561641316,7.56674831474303,2.34648343054471e-08,4.0369302751841e-07
